RBD,NOM_RBD,NOM_COM_RBD,RURAL_RBD,DC_A,HH_A,DC_UTP,HH_UTP,DC_PDIR,HH_PDIR,DC_DIR,HH_DIR,DC_OES,HH_OES,DC_OF,HH_OF,DC_JUTP,HH_JUTP,DC_IG,HH_IG,DC_OR,HH_OR,DC_DIR_SOST,HH_DIR_SOST,DC_TP_SOST,HH_TP_SOST,DC_SUP_SOST,HH_SUP_SOST,DC_SUBDIR,HH_SUBDIR,DC_PROF_ENC,HH_PROF_ENC,DC_EDUC_TRAD,HH_EDUC_TRAD,DC_TOT,HH_TOT
26391,ESCUELA BASICA NAMUNCURA,RENCA,0,13,397,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,441
26392,ESC. ALTAS CUMBRES DEL ROSAL,MAIPÚ,0,12,394,1,44,0,0,1,44,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,520
26393,ESCUELA DE PARVULOS EL CANELO DE EL BOSQUE,EL BOSQUE,0,2,88,0,0,2,28,1,27,0,0,1,14,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,201
26395,ESCUELA DE PARVULOS Y ESPECIAL SAN FRANCISCO,MAIPÚ,0,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
26396,ESCUELA ESPECIAL 2274 MATER,QUILICURA,0,4,156,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,200
26397,ESCUELA ESP. DE LENGUAJE CARAMELO,PUENTE ALTO,0,3,92,1,14,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,121
26398,ESCUELA DE PARVULOS BURBUJITAS,LO ESPEJO,0,1,44,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132
26399,COLEGIO PUMAHUE CHICUREO,COLINA,0,63,2607,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,220,70,2871
26403,INSTITUTO SEMBRADOR DE PEÑAFLOR,PEÑAFLOR,0,21,795,2,88,0,0,1,44,2,88,0,0,0,0,1,25,1,4,0,0,0,0,0,0,0,0,0,0,0,0,28,1044
26405,COLEGIO HERMANOS CARRERA DE CHILE,MAIPÚ,0,21,779,0,0,0,0,1,44,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,911
26406,ESCUELA ESPECIAL N° 2278 NUESTRAS HUELLAS,ÑUÑOA,0,3,110,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,198
26407,ESCUELA ESP SANTA INES DE LA PAZ,MELIPILLA,0,4,176,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,196
26408,ESC.ESPECIAL Nº 2279 SAN EXPEDITO DE LAMPA,LAMPA,0,3,95,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,130
26409,ESCUELA ESPECIAL PEQUE SOL,EL BOSQUE,0,4,166,1,22,0,0,1,44,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,254
26410,ESCUELA ESPECIAL VIVAN LOS NIÑOS,LA PINTANA,0,5,198,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,242
26411,COLEGIO NOVA TERRA,LA FLORIDA,0,23,910,1,44,3,96,1,44,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,30,1182
26412,ESCUELA DE PARVULOS FANTASIAS,MAIPÚ,0,2,88,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
26414,ESCUELA ESPECIAL Nº 168 NAJU,BUIN,0,5,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,6,264
26415,ESCUELA ESPECIAL CONGUILLIO,PUENTE ALTO,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
26416,COLEGIO PREMILITAR CAPITAN IGNACIO CARRERA PINTO,PEÑAFLOR,0,19,730,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,862
26419,ESCUELA ESPECIAL DE LENGUAJE MALEN,PEÑALOLÉN,0,8,318,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,11,440
26420,ESCUELA ESPECIAL Nº 2284 LOS ANGELITOS FELICE,RECOLETA,0,2,69,0,0,0,0,1,10,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100
26421,ESCUELA DE PARVULOS EL ARCA DE NOE,PUENTE ALTO,0,1,27,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,71
26424,ESCUELA BASICA Nº 2286 LAMPA,LAMPA,0,17,605,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,20,737
26426,COLEGIO ESPECIAL HOSPITALARIO CON TODO EL COR,PROVIDENCIA,0,12,209,0,0,1,34,1,34,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,311
26428,ESCUELA BASICA N°213 SCUOLA IMPERIALE,PUENTE ALTO,0,22,593,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,637
26429,ESC DE PARVULOS MI RINCON MAGICO,PUENTE ALTO,0,3,98,0,0,0,0,1,40,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,172
26432,ESCUELA ESPECIAL MI MUNDO EN PALABRAS,LAMPA,0,6,264,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,308
26434,COLEGIO ALVARO LAVÍN,MAIPÚ,0,25,928,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,28,1060
26435,ESCUELA ESP SANTA MARCELA CRECER,PADRE HURTADO,0,4,147,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,191
26436,COLEGIO TERRAUSTRAL DEL SOL,MAIPÚ,0,116,4955,0,0,13,550,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,5549
26438,ESC ESP SAN GABRIEL DE LA FLORIDA,LA FLORIDA,0,5,220,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,308
26439,ESCUELA ESPECIAL NIDO DE PALABRAS,LAS CONDES,0,4,139,0,0,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,227
26441,ESCUELA ESPECIAL JESUS ANGEL GAZO,RENCA,0,5,187,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,8,319
26442,ESC ESP STA MARTA DE PADRE HURTADO,PADRE HURTADO,0,6,220,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,8,284
26443,ESCUELA ESPECIAL RENACER,SAN BERNARDO,0,6,254,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,8,320
26445,ESCUELA ESPECIAL VENTANAL,MAIPÚ,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
26446,ESCUELA DE LENGUAJE AMERICA II,SAN BERNARDO,0,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
26447,ESCUELA ESPECIAL SANTA BARBARA DE PEÑAFLOR,PEÑAFLOR,0,3,132,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
26448,ESCUELA ESPECIAL ELUNEY,ESTACIÓN CENTRAL,0,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
26449,ESCUELA DE LENGUAJE MIS TRES ANGELITOS,SAN BERNARDO,0,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
26450,ESCUELA ESPECIAL PARAISO,LAMPA,0,11,438,1,44,1,44,1,44,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,614
26451,ESCUELA ESPECIAL FLORES DE BOLLENAR,MELIPILLA,0,12,440,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,484
26452,ESCUELA ESPECIAL ANTU-MAWEN,PUDAHUEL,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88
26453,TIEMPO DE CRECER,SAN BERNARDO,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
26454,COLEGIO SANTIAGO EMPRENDEDORES,SAN BERNARDO,0,39,1468,1,40,0,0,1,44,1,44,0,0,2,88,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,46,1772
26455,ESCUELA ESPECIAL SAN LUCAS DEL PAICO,EL MONTE,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
26456,ESCUELA ESPECIAL SANTA AMELIA,MELIPILLA,0,3,132,0,0,1,22,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,198
26457,ESCUELA ESPECIAL MI MUNDO EN PALABRAS,MAIPÚ,0,2,88,0,0,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
26459,ESCUELA ESPECIAL ANCHIMALLEN,LA CISTERNA,0,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132
26460,ESCUELA BASICA JOSE MARIA DE LA CRUZ,ISLA DE MAIPO,0,11,399,0,0,0,0,1,44,0,0,0,0,1,44,0,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,14,530
26462,EL ARCA DE LOS NIÑOS LO ESPEJO,LO ESPEJO,0,8,324,0,0,0,0,1,44,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,390
26463,COLEGIO SCHULHAUS MONTESSORI,ISLA DE MAIPO,0,10,355,1,44,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,439
26464,ESCUELA DE LENGUAJE AMERICA,LA GRANJA,0,6,264,0,0,2,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,396
26465,COLEGIO INSTITUTO RAMÓN FREIRE,MAIPÚ,0,12,249,2,74,3,108,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,1,44,0,0,19,519
26466,ESCUELA BASICA ELIODORO MATTE OSSA,SAN BERNARDO,0,136,5423,0,0,1,44,1,44,0,0,0,0,0,0,0,0,4,176,0,0,0,0,0,0,6,264,0,0,0,0,148,5951
26469,ESCUELA ESPECIAL EL ARCA DE LOS NIÑOS,LA FLORIDA,0,5,204,0,0,0,0,1,40,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,288
26471,ESCUELA ESPECIAL AGUSTINA,MELIPILLA,0,6,260,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,284
26472,ESCUELA ESPECIAL DE LENGUAJE ANTU,TALAGANTE,0,2,66,1,3,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,91
26474,ESCUEL ESPECIAL BAMBÚ,LAMPA,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
26476,COLEGIO LINCOLN COLLEGE HUECHURABA,HUECHURABA,0,86,3247,0,0,2,88,1,44,2,78,0,0,3,132,3,132,1,44,0,0,0,0,0,0,0,0,0,0,0,0,98,3765
26477,ESCUELA ESPECIAL MILLARAY,PUENTE ALTO,0,3,132,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
26478,ESCUELA ESPECIAL PLAY COLLEGE,PUENTE ALTO,0,3,132,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,150
26479,ESCUELA ESPECIAL DE LENGUAJE EXPLORA,PUENTE ALTO,0,6,252,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,296
26480,ESCUELA DE LENGUAJE LUZ DE ESPERANZA,SAN JOAQUÍN,0,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132
26481,ESCUELA ESPECIAL LA MORENITA,EL BOSQUE,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,88
26482,COLEGIO INGLES SAN JOSE DE LINDEROS,BUIN,0,17,606,1,37,0,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,685
26483,ESCUELA ESPECIAL DE LENGUAJE LOS CLARINES,LA FLORIDA,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
26484,ESCUELA ESPECIAL EL PASTORCITO,QUINTA NORMAL,0,14,522,1,27,1,44,1,44,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,18,676
26485,ESCUELA ESPECIAL N 200 CARAMELO II,PUENTE ALTO,0,2,88,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103
26487,ESCUELA ESPECIAL PIRQUE,PIRQUE,0,2,88,2,88,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
26490,ESCUELA ESPECIAL DE LENGUAJE EL LUCERO,QUILICURA,0,3,116,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,204
26491,ESCUELA DE PARVULOS GUSANITO Nº2,LA FLORIDA,0,1,44,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59
26493,ESCUELA DE LENGUAJE GUSANITO,LA FLORIDA,0,2,88,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,113
26494,ESCUELA BASICA SAN JAVIER DEL BOSQUE,EL BOSQUE,0,15,502,0,0,1,44,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,634
26495,ESCUELA ESPECIAL NUEVA ESPERANZA,MAIPÚ,0,2,83,1,44,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,171
26496,ESCUELA ESPECIAL AMIGOS DEL BOSQUE,CALERA DE TANGO,0,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
26497,ESCUELA ESPECIAL MIS ANGELITOS,PADRE HURTADO,0,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132
26498,ESCUELA ESPECIAL ENITEO CREACIONES,PEÑALOLÉN,0,4,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,176
26500,ESCUELA ESPECIAL DE LENGUAJE SAN GABRIEL,CERRILLOS,0,3,132,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,176
26501,LICEO TECNICO PROFESIONAL PATRICIO AYLWIN AZOCAR,LA GRANJA,0,37,1230,2,88,0,0,1,44,5,205,0,0,1,44,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,48,1699
26502,ESCUELA DE PARVULOS KIDS PLACE,SAN MIGUEL,0,5,182,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,270
26503,COLEGIO SAINT LOUIS SCHOOL,TILTIL,0,21,898,1,44,0,0,1,44,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1074
26507,COLEGIO SAN FRANCISCO DE PAINE,PAINE,0,29,908,1,44,2,88,1,44,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1128
26509,ESCUELA ESPECIAL MANDARINA,LA FLORIDA,0,4,154,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,176
26512,ESCUELA ESPECIAL GRIBEL DE LA GRANJA,LA GRANJA,0,6,227,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,271
26513,ESCUELA ESPECIAL DE LENGUAJE LILIPUT,PUENTE ALTO,0,4,176,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,220
26514,ESCUELA ESPECIAL DE LENGUAJE BOY HAPPY,ÑUÑOA,0,2,88,1,22,0,0,1,44,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,5,194
26516,ESCUELA BASICA N°2327 CONDORES,CONCHALÍ,0,7,244,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,288
26517,ESCUELA ESPECIAL NUEVO MUNDO PAC,PEDRO AGUIRRE CERDA,0,3,132,1,44,1,30,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,221
26518,ESCUELA ALTO MAWIDA,PUENTE ALTO,0,12,528,0,0,0,0,1,44,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,616
26519,LICEO VESPERTINO DE ADULTOS FUTURO,LA FLORIDA,0,6,70,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,90
26520,ESC. ESP. JERUSALEN DE QUINTA NORMAL,QUINTA NORMAL,0,2,88,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,132
